ATS_CODE,BORO,BORONUM,LOC_CODE,ADDRESS,STATE_CODE,ZIP,City,DBN,Dist,MS,Borough,CSD,Total Stud,Students T,Percent of,Total St_1,Percent _1,Fewer than,Fewer th_1,Gifted and,HS Program,Citywide,result_num,status,formatted_,place_id,location_t,latlong
27Q202      ,Q,4,Q202,138-30 LAFAYETTE STREET,NY,"11417",QUEENS,27Q202,"27",J.H.S. 202 ROBERT H. GODDARD (27Q202),Queens,D27,"368","95","25.8","8","8.4","0","0",No,No,No,,,,,,
27Q183      ,Q,4,Q183,2-45 BEACH  79 STREET,NY,"11693",QUEENS,27Q183,"27",P.S. 183 DR. RICHARD R. GREEN (27Q183),Queens,D27,"52","22","42.3",0-5,NA,"0","1",No,No,No,,,,,,
26Q178      ,Q,4,Q178,189-10 RADNOR ROAD,NY,"11423",QUEENS,26Q178,"26",P.S./ IS 178 HOLLISWOOD (26Q178),Queens,D26,"54","14","25.9",0-5,NA,"0","1",No,No,No,,,,,,
75Q177      ,Q,4,Q177,56-37 188 STREET,NY,"11365",QUEENS,75Q177,"75",P.S. Q177 (75Q177),Queens,D75,"3",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
29Q192      ,Q,4,Q192,109-89 204 STREET,NY,"11412",QUEENS,29Q192,"29",I.S. 192 THE LINDEN (29Q192),Queens,D29,"130","17","13.1",0-5,NA,"0","1",No,No,No,,,,,,
25Q189      ,Q,4,Q189,144-80 BARCLAY AVENUE,NY,"11355",QUEENS,25Q189,"25",J.H.S. 189 DANIEL CARTER BEARD (25Q189),Queens,D25,"232","66","28.4","9","13.6","0","0",No,No,No,,,,,,
28Q190      ,Q,4,Q190,68-17 AUSTIN STREET,NY,"11375",QUEENS,28Q190,"28",J.H.S. 190 RUSSELL SAGE (28Q190),Queens,D28,"370","143","38.6","44","30.8","0","0",No,No,No,,,,,,
25Q185      ,Q,4,Q185,147-26 25 DRIVE,NY,"11354",QUEENS,25Q185,"25",J.H.S. 185 EDWARD BLEEKER (25Q185),Queens,D25,"478","248","51.9","80","32.3","0","0",No,No,No,,,,,,
28Q157      ,Q,4,Q157,63-55 102ND STREET,NY,"11374",QUEENS,28Q157,"28",J.H.S. 157 STEPHEN A. HALSEY (28Q157),Queens,D28,"544","205","37.7","60","29.3","0","0",No,No,No,,,,,,
26Q158      ,Q,4,Q158,46-35 OCEANIA STREET,NY,"11361",QUEENS,26Q158,"26",M.S. 158 MARIE CURIE (26Q158),Queens,D26,"385","200","51.9","65","32.5","0","0",No,No,No,,,,,,
26Q172      ,Q,4,Q172,81-14 257 STREET,NY,"11004",QUEENS,26Q172,"26",IRWIN ALTMAN MIDDLE SCHOOL 172 (26Q172),Queens,D26,"336","155","46.1","21","13.5","0","0",No,No,No,,,,,,
25Q164      ,Q,4,Q164,138-01 77 AVENUE,NY,"11367",QUEENS,25Q164,"25",P.S. 164 QUEENS VALLEY (25Q164),Queens,D25,"76","26","34.2",0-5,NA,"0","1",No,No,No,,,,,,
30Q145      ,Q,4,Q145,33-34 80 STREET,NY,"11372",QUEENS,30Q145,"30",I.S. 145 JOSEPH PULITZER (30Q145),Queens,D30,"585","159","27.2","7","4.4","0","0",No,No,No,,,,,,
27Q146      ,Q,4,Q146,98-01 159 AVENUE,NY,"11414",QUEENS,27Q146,"27",P.S. 146 HOWARD BEACH (27Q146),Queens,D27,"60","8","13.3",0-5,NA,"0","1",No,No,No,,,,,,
30Q141      ,Q,4,Q141,37-11 21 AVENUE,NY,"11105",QUEENS,30Q141,"30",I.S. 141 THE STEINWAY (30Q141),Queens,D30,"397","164","41.3","18","11","0","0",No,No,No,,,,,,
27Q137      ,Q,4,Q137,109-15 98 STREET,NY,"11417",QUEENS,27Q137,"27",M.S. 137 AMERICA'S SCHOOL OF HEROES (27Q137),Queens,D27,"620","164","26.5",0-5,NA,"0","1",No,No,No,,,,,,
29Q138      ,Q,4,Q138,251-11 WELLER AVENUE,NY,"11422",QUEENS,29Q138,"29",P.S./M.S. 138 SUNRISE (29Q138),Queens,D29,"95","17","17.9",0-5,NA,"0","1",No,No,No,,,,,,
29Q147      ,Q,4,Q147,218-01 116 AVENUE,NY,"11411",QUEENS,29Q147,"29",P.S./M.S. 147 RONALD MCNAIR (29Q147),Queens,D29,"87","7","8",0-5,NA,"0","1",No,No,No,,,,,,
30Q127      ,Q,4,Q127,98-01 25 AVENUE,NY,"11369",QUEENS,30Q127,"30",P.S. 127 AEROSPACE SCIENCE MAGNET SCHOOL (30Q127),Queens,D30,"159","27","17",0-5,NA,"0","1",No,No,No,,,,,,
24Q128      ,Q,4,Q128,69-10 65th DRIVE,NY,"11379",QUEENS,24Q128,"24","P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL (24Q128)",Queens,D24,"111","45","40.5",0-5,NA,"0","1",No,No,No,,,,,,
24Q125      ,Q,4,Q125,46-02 47 AVENUE,NY,"11377",QUEENS,24Q125,"24",I.S. 125 THOM J. MCCANN WOODSIDE (24Q125),Queens,D24,"498","174","34.9","20","11.5","0","0",No,No,No,,,,,,
30Q126      ,Q,4,Q126,31-51 21 STREET,NY,"11106",QUEENS,30Q126,"30",ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS (30Q126),Queens,D30,"206","72","35","25","34.7","0","0",No,No,No,,,,,,
27Q124      ,Q,4,Q124,129-15 150 AVENUE,NY,"11420",QUEENS,27Q124,"27",P.S. 124 OSMOND A CHURCH (27Q124),Queens,D27,"136","42","30.9",0-5,NA,"0","1",No,No,No,,,,,,
30Q122      ,Q,4,Q122,21-21 DITMARS BOULEVARD,NY,"11105",QUEENS,30Q122,"30",P.S. 122 MAMIE FAY (30Q122),Queens,D30,"95","90","94.7","60","66.7","0","0",No,No,No,,,,,,
29Q109      ,Q,4,Q109,213-10 92 AVENUE,NY,"11428",QUEENS,29Q109,"29",JEAN NUZZI INTERMEDIATE SCHOOL (29Q109),Queens,D29,"395","86","21.8",0-5,NA,"0","1",No,No,No,,,,,,
30Q111      ,Q,4,Q111,37-15 13 STREET,NY,"11101",QUEENS,30Q111,"30",P.S. 111 JACOB BLACKWELL (30Q111),Queens,D30,"32",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
27Q105      ,Q,4,Q105,420 BEACH  51 STREET,NY,"11691",QUEENS,27Q105,"27",P.S. 105 THE BAY SCHOOL (27Q105),Queens,D27,"91",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
24Q102      ,Q,4,Q102,55-24 VAN HORN STREET,NY,"11373",QUEENS,24Q102,"24",P.S. 102 BAYVIEW (24Q102),Queens,D24,"137","65","47.4","10","15.4","0","0",No,No,No,,,,,,
24Q119      ,Q,4,Q119,74-01 78 AVENUE,NY,"11385",QUEENS,24Q119,"24",P.S./I.S. 119 THE GLENDALE (24Q119),Queens,D24,"216","81","37.5","34","42","0","0",No,No,No,,,,,,
29Q116      ,Q,4,Q116,107-25 WREN PLACE,NY,"11433",QUEENS,29Q116,"29",P.S./I.S. 116 WILLIAM C. HUGHLEY (29Q116),Queens,D29,"73","10","13.7",0-5,NA,"0","1",No,No,No,,,,,,
27Q114      ,Q,4,Q114,134-01 CRONSTON AVENUE,NY,"11694",QUEENS,27Q114,"27",P.S./M.S. 114 BELLE HARBOR (27Q114),Queens,D27,"30","7","23.3",0-5,NA,"0","1",No,No,No,,,,,,
24Q093      ,Q,4,Q093,66-56 FOREST AVENUE,NY,"11385",QUEENS,24Q093,"24",I.S. 093 RIDGEWOOD (24Q093),Queens,D24,"388","56","14.4",0-5,NA,"0","1",No,No,No,,,,,,
24Q087      ,Q,4,Q087,67-54 80 STREET,NY,"11379",QUEENS,24Q087,"24",P.S./I.S. 087 MIDDLE VILLAGE (24Q087),Queens,D24,"56","12","21.4",0-5,NA,"0","1",No,No,No,,,,,,
75Q075      ,Q,4,Q075,16-66 HANCOCK STREET,NY,"11385",QUEENS,75Q075,"75",ROBERT E. PEARY SCHOOL (75Q075),Queens,D75,"33",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
24Q073      ,Q,4,Q073,70-02 54 AVENUE,NY,"11378",QUEENS,24Q073,"24",I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL (24Q073),Queens,D24,"764","257","33.6","44","17.1","0","0",No,No,No,,,,,,
26Q074      ,Q,4,Q074,61-15 OCEANIA STREET,NY,"11364",QUEENS,26Q074,"26",J.H.S. 074 NATHANIEL HAWTHORNE (26Q074),Queens,D26,"408","221","54.2","82","37.1","0","0",No,No,No,,,,,,
28Q072      ,Q,4,Q072,133-25 GUY R BREWER BOULEVARD,NY,"11434",QUEENS,28Q072,"28",CATHERINE & COUNT BASIE MIDDLE SCHOOL 72 (28Q072),Queens,D28,"103","32","31.1",0-5,NA,"0","1",No,No,No,,,,,,
24Q077      ,Q,4,Q077,976 SENECA AVENUE,NY,"11385",QUEENS,24Q077,"24",I.S. 077 (24Q077),Queens,D24,"287","45","15.7",0-5,NA,"0","1",No,No,No,,,,,,
30Q078      ,Q,4,Q078,48-09 CENTER BOULEVARD,NY,"11109",QUEENS,30Q078,"30",P.S./I.S. 78Q (30Q078),Queens,D30,"46","22","47.8",0-5,NA,"0","1",No,No,No,,,,,,
29Q059      ,Q,4,Q059,132-55 RIDGEDALE STREET,NY,"11413",QUEENS,29Q059,"29",I.S. 059 SPRINGFIELD GARDENS (29Q059),Queens,D29,"170","29","17.1",0-5,NA,"0","1",No,No,No,,,,,,
27Q053      ,Q,4,Q053,10-45 NAMEOKE STREET,NY,"11691",QUEENS,27Q053,"27",M.S. 053 BRIAN PICCOLO (27Q053),Queens,D27,"60","9","15",0-5,NA,"0","1",No,No,No,,,,,,
26Q067      ,Q,4,Q067,51-60 MARATHON PARKWAY,NY,"11362",QUEENS,26Q067,"26",J.H.S. 067 LOUIS PASTEUR (26Q067),Queens,D26,"337","219","65","97","44.3","0","0",No,No,No,,,,,,
24Q061      ,Q,4,Q061,98-50 50 AVENUE,NY,"11368",QUEENS,24Q061,"24",I.S. 061 LEONARDO DA VINCI (24Q061),Queens,D24,"708","82","11.6",0-5,NA,"0","1",No,No,No,,,,,,
27Q042      ,Q,4,Q042,488 BEACH  66 STREET,NY,"11692",QUEENS,27Q042,"27",P.S./M.S 042 R. VERNAM (27Q042),Queens,D27,"58","11","19",0-5,NA,"0","1",No,No,No,,,,,,
24Q049      ,Q,4,Q049,63-60 80th Street,NY,"11379",QUEENS,24Q049,"24",P.S. 049 DOROTHY BONAWIT KOLE (24Q049),Queens,D24,"129","52","40.3","10","19.2","0","0",No,No,No,,,,,,
27Q047      ,Q,4,Q047,9 POWER ROAD,NY,"11693",QUEENS,27Q047,"27",P.S. 047 CHRIS GALAS (27Q047),Queens,D27,"29",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
27Q043      ,Q,4,Q043,160 BEACH  29 STREET,NY,"11691",QUEENS,27Q043,"27",P.S. 043 (27Q043),Queens,D27,"63",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
25Q025      ,Q,4,Q025,34-65 192 STREET,NY,"11358",QUEENS,25Q025,"25",I.S. 025 ADRIEN BLOCK (25Q025),Queens,D25,"364","140","38.5","37","26.4","0","0",No,No,No,,,,,,
75Q004      ,Q,4,Q004,196-25 PECK AVENUE,NY,"11365",QUEENS,75Q004,"75",P.S. Q004 (75Q004),Queens,D75,"3",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
24Q005      ,Q,4,Q005,50-40 JACOBUS STREET,NY,"11373",QUEENS,24Q005,"24",I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL (24Q005),Queens,D24,"579","172","29.7","27","15.7","0","0",No,No,No,,,,,,
04M964      ,M,1,M964,19 EAST 103 STREET,NY,"10029",MANHATTAN,04M964,"4",CENTRAL PARK EAST II (04M964),Manhattan,D4,"54",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
84M861,M,1,M861,134 WEST 122 STREET,NY,"10027",MANHATTAN,84M861,"84",FUTURE LEADERS INSTITUTE CHARTER SCHOOL (84M861),Manhattan,Charter,"47","11","23.4",0-5,NA,"0","1",No,No,No,,,,,,
03M862      ,M,1,M862,234 WEST 109 STREET,NY,"10025",MANHATTAN,03M862,"3",MOTT HALL II (03M862),Manhattan,D3,"146","89","61","7","7.9","0","0",No,No,No,,,,,,
01M839      ,M,1,M839,600 EAST  6 STREET,NY,"10009",MANHATTAN,01M839,"1",TOMPKINS SQUARE MIDDLE SCHOOL (01M839),Manhattan,D1,"113","33","29.2","8","24.2","0","0",No,No,No,,,,,,
03M860      ,M,1,M860,215 WEST 114 STREET,NY,"10026",MANHATTAN,03M860,"3",FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL (03M860),Manhattan,D3,"23",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
75Q009      ,Q,4,Q009,58-74 57 STREET,NY,"11378",QUEENS,75Q009,"75",P.S. 009 (75Q009),Queens,D75,"24",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
30Q010      ,Q,4,Q010,45-11 31ST AVE,NY,"11103",QUEENS,30Q010,"30",I.S. 010 HORACE GREELEY (30Q010),Queens,D30,"273","57","20.9",0-5,NA,"0","1",No,No,No,,,,,,
28Q008      ,Q,4,Q008,108-35 167 STREET,NY,"11433",QUEENS,28Q008,"28",J.H.S. 008 RICHARD S. GROSSLEY (28Q008),Queens,D28,"120","14","11.7",0-5,NA,"0","1",No,No,No,,,,,,
05M670      ,M,1,M670,200-214 WEST 135TH STREET,NY,"10030",NEW YORK,05M670,"5",THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE (05M670),Manhattan,D5,"56","7","12.5",0-5,NA,"0","1",No,No,No,,,,,,
84M523,M,1,M523,145 WEST  84 STREET,NY,"10024",MANHATTAN,84M523,"84",SUCCESS ACADEMY CHARTER SCHOOL - UPPER WEST (84M523),Manhattan,Charter,"71","34","47.9","8","23.5","0","0",No,No,No,,,,,,
75M811      ,M,1,M811,466 WEST END AVENUE,NY,"10024",MANHATTAN,75M811,"75",P.S. M811 - MICKEY MANTLE SCHOOL (75M811),Manhattan,D75,"18",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
04M825      ,M,1,M825,260 PLEASANT AVENUE,NY,"10029",MANHATTAN,04M825,"4",ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE (04M825),Manhattan,D4,"97","21","21.6",0-5,NA,"0","1",No,No,No,,,,,,
84M518,M,1,M518,1573 MADISON AVENUE,NY,"10029",MANHATTAN,84M518,"84",EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL (84M518),Manhattan,Charter,"34",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
84M709,M,1,M709,244 WEST 144 STREET,NY,"10030",MANHATTAN,84M709,"84",HARLEM VILLAGE ACADEMY WEST CHARTER SCHOOL,Manhattan,Charter,"26","16","61.5",0-5,NA,"0","1",No,No,No,,,,,,
75M751      ,M,1,M751,113 EAST  4TH STREET,NY,"10003",MANHATTAN,75M751,"75",MANHATTAN SCHOOL FOR CAREER DEVELOPMENT (75M751),Manhattan,D75,"7",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
84K406,K,3,K406,616 QUINCY STREET,NY,"11221",BROOKLYN,84K406,"84","EMBER CHARTER SCHOOL FOR MINDFUL EDUCATION, INNOVATION AND TRANSFORMATION (84K406)",Brooklyn,Charter,"38","7","18.4",0-5,NA,"0","1",No,No,No,,,,,,
84M708,M,1,M708,240 EAST 123 STREET,NY,"10035",MANHATTAN,84M708,"84",HARLEM PREP CHARTER SCHOOL (84M708),Manhattan,Charter,"28",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
84K367,K,3,K367,70 TOMPKINS AVENUE,NY,"11206",BROOKLYN,84K367,"84",SUCCESS ACADEMY CHARTER SCHOOL - BED-STUY 1 (84K367),Brooklyn,Charter,"47","28","59.6",0-5,NA,"0","1",No,No,No,,,,,,
84M704,M,1,M704,1 EAST 104 STREET,NY,"10029",MANHATTAN,84M704,"84",HARBOR SCIENCE AND ARTS CHARTER SCHOOL (84M704),Manhattan,Charter,"33",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
84K379,K,3,K379,1077 REMSEN AVENUE,NY,"11236",BROOKLYN,84K379,"84",EXPLORE EXCEL CHARTER SCHOOL (84K379),Brooklyn,Charter,"68","23","33.8",0-5,NA,"0","1",No,No,No,,,,,,
84X538,X,2,X538,1500 PELHAM PARKWAY SOUTH,NY,"10461",BRONX,84X538,"84",ICAHN CHARTER SCHOOL 5 (84X538),Bronx,Charter,"28","15","53.6",0-5,NA,"0","1",No,No,No,,,,,,
05M514,M,1,M514,625 WEST 133 STREET,NY,"10027",MANHATTAN,05M514,"5",NEW DESIGN MIDDLE SCHOOL (05M514),Manhattan,D5,"50","10","20",0-5,NA,"0","1",No,No,No,,,,,,
05M517,M,1,M517,2121 5 AVENUE,NY,"10037",MANHATTAN,05M517,"5",TEACHERS COLLEGE COMMUNITY SCHOOL (05M517),Manhattan,D5,"51","19","37.3",0-5,NA,"0","1",No,No,No,,,,,,
11X529,X,2,X529,3750 BAYCHESTER AVENUE,NY,"10466",BRONX,11X529,"11",ONE WORLD MIDDLE SCHOOL AT EDENWALD (11X529),Bronx,D11,"109","29","26.6",0-5,NA,"0","1",No,No,No,,,,,,
04M610      ,M,1,M610,105 EAST 106 STREET,NY,"10029",MANHATTAN,04M610,"4",YOUNG WOMEN'S LEADERSHIP SCHOOL (04M610),Manhattan,D4,"49",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
11X532,X,2,X532,3750 BAYCHESTER AVENUE,NY,"10466",BRONX,11X532,"11",BAYCHESTER MIDDLE SCHOOL (11X532),Bronx,D11,"100","13","13",0-5,NA,"0","1",No,No,No,,,,,,
06M528      ,M,1,M528,180 WADSWORTH AVENUE,NY,"10033",MANHATTAN,06M528,"6",I.S. 528 BEA FULLER RODGERS SCHOOL (06M528),Manhattan,D6,"80","7","8.8",0-5,NA,"0","1",No,No,No,,,,,,
29Q356,Q,4,Q356,145-00 SPRINGFIELD BOULEVARD,NY,"11413",QUEENS,29Q356,"29",COMMUNITY VOICES MIDDLE SCHOOL (29Q356),Queens,D29,"98","18","18.4",0-5,NA,"0","1",No,No,No,,,,,,
75M501      ,M,1,M501,250 WEST HOUSTON STREET,NY,"10014",MANHATTAN,75M501,"75",HOME INSTRUCTION (75M501),Manhattan,D75,"3",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
29Q355,Q,4,Q355,145-00 SPRINGFIELD BOULEVARD,NY,"11413",QUEENS,29Q355,"29",COLLABORATIVE ARTS MIDDLE SCHOOL (29Q355),Queens,D29,"116","13","11.2",0-5,NA,"0","1",No,No,No,,,,,,
05M481,M,1,M481,222 WEST 134 STREET,NY,"10030",MANHATTAN,84M481,"84",DEMOCRACY PREP HARLEM CHARTER SCHOOL (84M481),Manhattan,Charter,"24","7","29.2",0-5,NA,"0","1",No,No,No,,,,,,
12X482,X,2,X482,800 HOME STREET,NY,"10456",BRONX,84X482,"84",DR. RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL (84X482),Bronx,Charter,"20",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
31R073,R,5,R073,26 SHARPE AVENUE,NY,"10302",STATEN ISLAND,84R073,"84",NEW WORLD PREPARATORY CHARTER SCHOOL (84R073),StatenIsland,Charter,"120","10","8.3",0-5,NA,"0","1",No,No,No,,,,,,
08X461,X,2,X461,1535 STORY AVENUE,NY,"10473",BRONX,84X461,"84",METROPOLITAN LIGHTHOUSE CHARTER SCHOOL (84X461),Bronx,Charter,"28","12","42.9",0-5,NA,"0","1",No,No,No,,,,,,
01M539      ,M,1,M539,111 COLUMBIA STREET,NY,"10002",MANHATTAN,01M539,"1","NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL (01M539)",Manhattan,D1,"135","116","85.9","76","65.5","0","0",Yes,Yes,Yes,,,,,,
17K780,K,3,K780,80 UNDERHILL AVENUE,NY,"11216",BROOKLYN,84K780,"84",BROOKLYN EAST COLLEGIATE CHARTER SCHOOL (84K780),Brooklyn,Charter,"38","12","31.6",0-5,NA,"0","1",No,No,No,,,,,,
05M499      ,M,1,M499,2581 7TH AVENUE,NY,"10039",MANHATTAN,05M499,"5",FREDERICK DOUGLASS ACADEMY (05M499),Manhattan,D5,"88",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
16K782,K,3,K782,82 LEWIS AVENUE,NY,"11206",BROOKLYN,84K782,"84",BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL (84K782),Brooklyn,Charter,"80","6","7.5",0-5,NA,"0","1",No,No,No,,,,,,
23K775,K,3,K775,51 CHRISTOPHER AVENUE,NY,"11212",BROOKLYN,84K775,"84",LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL (84K775),Brooklyn,Charter,"50","20","40",0-5,NA,"0","1",No,No,No,,,,,,
23K777,K,3,K777,1137 HERKIMER STREET,NY,"11233",BROOKLYN,84K777,"84",OCEAN HILL COLLEGIATE CHARTER SCHOOL (84K777),Brooklyn,Charter,"50","15","30",0-5,NA,"0","1",No,No,No,,,,,,
19K769,K,3,K769,330 ALABAMA AVENUE,NY,"11207",BROOKLYN,84K769,"84",HYDE LEADERSHIP CHARTER SCHOOL- BROOKLYN (84K769),Brooklyn,Charter,"43","8","18.6",0-5,NA,"0","1",No,No,No,,,,,,
19K774,K,3,K774,350 LINWOOD STREET,NY,"11208",BROOKLYN,84K774,"84",ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL (84K774),Brooklyn,Charter,"71","49","69",0-5,NA,"0","1",No,No,No,,,,,,
12X242      ,X,2,X242,1551 EAST 172ND STREET,NY,"10472",BRONX,12X242,"12",MOTT HALL V (12X242),Bronx,D12,"92","6","6.5",0-5,NA,"0","1",No,No,No,,,,,,
27Q340,Q,4,Q340,3-65 BEACH 56 STREET,NY,"11692",QUEENS,84Q340,"84",CHALLENGE PREPARATORY CHARTER SCHOOL (84Q340),Queens,Charter,"30","10","33.3",0-5,NA,"0","1",No,No,No,,,,,,
29Q341,Q,4,Q341,118-34 RIVERTON STREET,NY,"11412",QUEENS,84Q341,"84",RIVERTON STREET CHARTER SCHOOL (84Q341),Queens,Charter,"92","34","37",0-5,NA,"0","1",No,No,No,,,,,,
06M478,M,1,M478,93 NAGLE AVENUE,NY,"10040",MANHATTAN,84M478,"84",INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL (84M478),Manhattan,Charter,"26","17","65.4",0-5,NA,"0","1",No,No,No,,,,,,
32K793,K,3,K793,751 KNICKERBOCKER AVENUE,NY,"11221",BROOKLYN,84K793,"84",BUSHWICK ASCEND CHARTER SCHOOL (84K793),Brooklyn,Charter,"65","12","18.5",0-5,NA,"0","1",No,No,No,,,,,,
03M415      ,M,1,M415,215 WEST 114 STREET,NY,"10026",MANHATTAN,03M415,"3",WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS (03M415),Manhattan,D3,"25",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
22K791,K,3,K791,259 PARKVILLE AVENUE,NY,"11230",BROOKLYN,84K791,"84",BROOKLYN DREAMS CHARTER SCHOOL (84K791),Brooklyn,Charter,"63","25","39.7",0-5,NA,"0","1",No,No,No,,,,,,
84X389,X,2,X389,750 CONCOURSE VILLAGE W,NY,"10451",BRONX,84X389,"84",BRONX GLOBAL LEARNING INSTITUTE FOR GIRLS CHARTER SCHOOL (84X389),Bronx,Charter,"40","8","20",0-5,NA,"0","1",No,No,No,,,,,,
01M450      ,M,1,M450,420 EAST 12 STREET,NY,"10009",MANHATTAN,01M450,"1",EAST SIDE COMMUNITY SCHOOL (01M450),Manhattan,D1,"104","16","15.4",0-5,NA,"0","1",No,Yes,No,,,,,,
02M442      ,M,1,M442,890 BROADWAY,NY,"10003",MANHATTAN,02M442,"2","BALLET TECH, NYC PUBLIC SCHOOL FOR DANCE (02M442)",Manhattan,D2,"25","17","68",0-5,NA,"0","1",No,No,Yes,,,,,,
19K089      ,K,2,K089,265 WARWICK STREET,NY,"11207",BROOKLYN,19K089,"19",P.S. 089 CYPRESS HILLS (19K089),Brooklyn,D19,"60","7","11.7",0-5,NA,"0","1",No,No,No,,,,,,
06M349      ,M,1,M349,306 FORT WASHINGTON AVENUE,NY,"10033",MANHATTAN,06M349,"6",HARBOR HEIGHTS (06M349),Manhattan,D6,"44",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
84M382,M,1,M382,232 EAST 103 STREET,NY,"10029",MANHATTAN,84M382,"84",DREAM CHARTER SCHOOL (84M382),Manhattan,Charter,"33","11","33.3",0-5,NA,"0","1",No,No,No,,,,,,
84M385,M,1,M385,141 EAST 111 STREET,NY,"10029",MANHATTAN,84M385,"84",SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 3 (84M385),Manhattan,Charter,"49","22","44.9",0-5,NA,"0","1",No,No,No,,,,,,
01M378      ,M,1,M378,145 STANTON STREET,NY,"10002",MANHATTAN,01M378,"1",SCHOOL FOR GLOBAL LEADERS (01M378),Manhattan,D1,"61","12","19.7",0-5,NA,"0","1",No,No,No,,,,,,
75M138      ,M,1,M138,144-176 EAST 128 STREET,NY,"10035",MANHATTAN,75M138,"75",P.S. 138 (75M138),Manhattan,D75,"7",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
12X383      ,X,2,X383,1970 WEST FARMS ROAD,NY,"10460",BRONX,12X383,"12",EMOLIOR ACADEMY (12X383),Bronx,D12,"132","32","24.2",0-5,NA,"0","1",No,No,No,,,,,,
84M384,M,1,M384,144-176 EAST 128 STREET,NY,"10035",MANHATTAN,84M384,"84",SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 2 (84M384),Manhattan,Charter,"21","15","71.4",0-5,NA,"0","1",No,No,No,,,,,,
04M377      ,M,1,M377,410 EAST 100 STREET,NY,"10029",MANHATTAN,04M377,"4",RENAISSANCE SCHOOL OF THE ARTS (04M377),Manhattan,D4,"76","23","30.3",0-5,NA,"0","1",No,No,No,,,,,,
84X378,X,2,X378,1640 BRONXDALE AVE,NY,"10462",BRONX,84X378,"84",ICAHN CHARTER SCHOOL 2 (84X378),Bronx,Charter,"31","22","71",0-5,NA,"0","1",No,No,No,,,,,,
84M726,M,1,M726,425 WEST 123 STREET,NY,"10027",MANHATTAN,84M726,"84",KIPP STAR COLLEGE PREP CHARTER SCHOOL (84M726),Manhattan,Charter,"15",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
02M413      ,M,1,M413,127 EAST  22 STREET,NY,"10010",MANHATTAN,02M413,"2",SCHOOL OF THE FUTURE HIGH SCHOOL (02M413),Manhattan,D2,"93","32","34.4",0-5,NA,"0","1",No,Yes,Yes,,,,,,
02M408      ,M,1,M408,328 WEST  48 STREET,NY,"10036",MANHATTAN,02M408,"2",PROFESSIONAL PERFORMING ARTS HIGH SCHOOL (02M408),Manhattan,D2,"31",0-5,NA,0-5,NA,"1","1",No,Yes,Yes,,,,,,
02M407      ,M,1,M407,345 EAST  15TH STREET,NY,"10003",MANHATTAN,02M407,"2",INSTITUTE FOR COLLABORATIVE EDUCATION (02M407),Manhattan,D2,"71","17","23.9",0-5,NA,"0","1",No,Yes,Yes,,,,,,
84M388,M,1,M388,222 WEST 134 STREET,NY,"10030",MANHATTAN,84M388,"84",ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL (84M388),Manhattan,Charter,"79","14","17.7",0-5,NA,"0","1",No,No,No,,,,,,
